adType,salaryMin,salaryMax,salaryPeriod,LocationCategory
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,2000000.0,2800000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,3000000.0,4500000.0,0,1
1,5000000.0,10000000.0,0,0
1,8000000.0,16000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5000.0,7000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
1,4300000.0,4500000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,4000000.0,6000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,4000000.0,6000000.0,0,0
1,6499000.0,7200000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,4417000.0,4500000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,13000000.0,20000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5500000.0,6500000.0,0,0
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,4000000.0,7000000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
1,6000000.0,10000000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
1,3000000.0,4200000.0,0,1
1,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
1,3590000.0,4440000.0,0,0
2,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,4000000.0,5000000.0,0,0
1,5000000.0,7000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5000000.0,7000000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,4500000.0,6000000.0,0,0
0,4500000.0,6000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,7000000.0,12000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,3000000.0,3200000.0,0,1
1,5000000.0,6500000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,4800000.0,5000000.0,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,15000000.0,30000000.0,0,0
1,5989784.875891983,8529533.361410381,0,1
1,15000000.0,30000000.0,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,14500000.0,16000000.0,0,0
0,16000000.0,17000000.0,0,0
1,3000000.0,4200000.0,0,1
0,3500000.0,4500000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
0,15000000.0,16000000.0,0,0
1,5989784.875891983,8529533.361410381,0,1
1,4500000.0,6300000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
1,8000000.0,9000000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
0,3400000.0,6800000.0,0,1
0,40000000.0,50000000.0,0,0
1,2500000.0,3500000.0,0,1
1,11000000.0,14000000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,4550000.0,5000000.0,0,1
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,4000000.0,5000000.0,0,1
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,4000000.0,5000000.0,0,1
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,6500000.0,9100000.0,0,0
1,7000000.0,12000000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
1,4000000.0,5600000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,6500000.0,9100000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,9000000.0,13000000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,4000000.0,6000000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,3800000.0,5500000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,4200000.0,5460000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,6000000.0,8400000.0,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,4500000.0,6300000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
0,4500000.0,6300000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5750000.0,8050000.0,0,1
0,7000000.0,9800000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,3500000.0,7000000.0,0,1
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
1,6000000.0,7000000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5000000.0,6500000.0,0,1
0,5000000.0,7000000.0,0,1
1,15000000.0,25000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,3000000.0,4200000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,6000000.0,8000000.0,0,0
0,6000000.0,8000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,4500000.0,8500000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
1,10000000.0,15000000.0,0,0
1,7000000.0,10000000.0,0,0
0,3500000.0,4300000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,3000000.0,4200000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5000000.0,7000000.0,0,1
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5000000.0,7000000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5000000.0,6000000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,4250000.0,5525000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5000000.0,7000000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
1,2500000.0,3000000.0,0,1
0,5000000.0,6500000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,7000000.0,9000000.0,0,0
1,4000000.0,5600000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5000000.0,5500000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5000000.0,6000000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,10000000.0,15000000.0,0,1
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,2000000.0,3250000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,4000000.0,5600000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
0,3000000.0,3700000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,2000000.0,2800000.0,0,1
1,4000000.0,5600000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
0,4416186.0,5000000.0,0,0
0,2000000.0,4000000.0,0,1
0,3000000.0,3700000.0,0,1
1,5000000.0,8000000.0,0,1
1,5000000.0,7000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,800000.0,1120000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,3500000.0,4500000.0,0,0
1,7000000.0,8500000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5500000.0,7000000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,2000000.0,3500000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,3500000.0,5000000.0,0,1
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,3500000.0,4000000.0,0,0
0,2200000.0,2750000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,13000000.0,25000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5000000.0,6000000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,3000000.0,4200000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,2000000.0,3000000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,4000000.0,4500000.0,0,0
1,3000000.0,4200000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,4375000.0,5125000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,15000000.0,25000000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
1,4300479.0,6020671.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,8000000.0,13000000.0,0,1
1,10000000.0,14000000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,2200000.0,2750000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,4000000.0,5000000.0,0,1
1,5989784.875891983,8529533.361410381,0,0
1,2500000.0,3500000.0,0,1
0,3000000.0,5000000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,2700000.0,3400000.0,0,1
0,4500000.0,6500000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,2500000.0,3500000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
1,4500000.0,6000000.0,0,0
1,3000000.0,4200000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
2,5989784.875891983,8529533.361410381,0,0
1,2000000.0,3000000.0,0,1
1,5989784.875891983,8529533.361410381,0,1
0,4000000.0,6000000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,6000000.0,8000000.0,0,0
1,2500000.0,3500000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,8000000.0,13000000.0,0,0
1,8000000.0,10000000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
1,4500000.0,5000000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
2,5989784.875891983,8529533.361410381,0,0
0,5000000.0,7000000.0,0,0
1,2500000.0,3000000.0,0,1
1,5989784.875891983,8529533.361410381,0,1
0,4000000.0,4500000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,4300000.0,4500000.0,0,1
1,4000000.0,4500000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,7000000.0,8500000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
1,7000000.0,12000000.0,0,0
0,4000000.0,6000000.0,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,4700000.0,6000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
1,5000000.0,6500000.0,0,0
1,3500000.0,4400000.0,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
0,2200000.0,3000000.0,0,1
1,6000000.0,10000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5000000.0,7000000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,6000000.0,6500000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
1,4000000.0,4500000.0,0,0
1,10000000.0,13000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,3500000.0,7000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,20000000.0,23000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,10000000.0,15000000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,28000000.0,45000000.0,0,0
1,3000000.0,4000000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,1900000.0,2660000.0,0,1
1,5500000.0,6750000.0,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,12000000.0,16800000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
0,8000000.0,11200000.0,0,1
0,20000000.0,30000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
0,2200000.0,3000000.0,0,1
1,5989784.875891983,8529533.361410381,0,0
1,8000000.0,15000000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,7000000.0,9800000.0,0,0
1,5989784.875891983,8529533.361410381,0,1
1,6500000.0,7500000.0,0,1
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,0
0,3000000.0,3700000.0,0,0
1,15000000.0,17000000.0,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,2200000.0,3750000.0,0,1
1,4000000.0,5600000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,2000000.0,2500000.0,0,1
1,8000000.0,9000000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
1,6000000.0,8400000.0,0,0
1,5989784.875891983,8529533.361410381,0,0
0,2960000.0,3700000.0,0,1
1,4000000.0,4500000.0,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,7500000.0,8000000.0,0,0
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,6000000.0,7000000.0,0,0
0,5989784.875891983,8529533.361410381,0,0
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
1,5989784.875891983,8529533.361410381,0,1
0,4500000.0,5500000.0,0,1
1,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,1
0,5989784.875891983,8529533.361410381,0,0
0,5989784.875891983,8529533.361410381,0,0
